2008.07.14,7
2008.07.17,2
2008.07.23,2
2008.07.31,2
2008.08.02,2
2008.08.03,8
2008.08.04,5
2008.08.28,4
2008.09.04,2
2008.09.06,2
2008.09.08,4
2008.09.10,2
2008.09.14,2
2008.09.16,4
2008.09.17,6
2008.09.19,2
2008.09.24,3
2008.09.25,2
2008.09.28,2
2008.09.29,2
2008.10.08,2
2008.10.11,2
2008.10.13,7
2008.10.17,5
2008.10.20,2
2008.10.22,4
2008.10.23,4
2008.10.26,2
2008.10.27,8
2008.10.28,23
2008.10.29,10
2008.10.30,6
2008.10.31,13
2008.11.16,2
2008.11.22,1
2008.11.23,1
2008.12.07,2
2008.12.11,6
2008.12.20,1
2008.12.24,1
2008.12.29,1
2009.01.03,1
2009.01.18,2
2009.01.21,1
2009.01.22,2
2009.02.06,2
2009.02.07,1
2009.02.09,1
2009.02.10,1
2009.02.17,1
2009.03.19,1
2009.03.30,1
2009.04.15,1
2009.04.23,2
2009.04.24,1
2009.05.04,1
2009.05.25,1
2009.05.27,1
2009.06.17,1
2009.07.03,2
2009.07.12,1
2009.07.19,1
2009.07.29,10
2009.07.31,1
2009.08.08,1
2009.08.21,1
2009.09.03,1
2009.09.06,1
2009.09.22,1
2009.09.27,1
2009.10.08,1
2009.10.15,1
2009.10.19,1
2009.10.24,3
2009.10.27,2
2009.10.28,1
2009.10.31,1
2009.11.01,1
2009.11.03,1
2009.11.05,2
2009.11.13,1
2009.12.04,1
2009.12.06,3
2009.12.12,1
2009.12.16,1
2009.12.17,1
2009.12.19,1
2009.12.20,1
2010.01.20,1
2010.02.13,2
2010.03.01,2
2010.03.29,1
2010.04.15,1
2010.04.16,1
2010.04.21,1
2010.04.29,1
2010.05.03,2
2010.05.05,2
2010.05.06,1
2010.05.10,1
2010.06.15,1
2010.06.21,1
2010.07.01,1
2010.07.07,1
2010.07.17,1
2010.07.18,1
2010.08.09,1
2010.08.11,1
2010.08.15,4
2010.08.25,1
2010.09.01,1
2010.10.02,3
2010.10.06,3
2010.10.30,1
2010.12.01,1
2010.12.03,2
2010.12.21,1
2011.01.07,1
2011.02.06,1
2011.02.19,1
2011.02.20,1
2011.02.23,1
2011.03.06,1
2011.03.08,1
2011.03.29,1
2011.04.07,2
2011.04.26,2
2011.05.27,1
2011.06.02,2
2011.08.08,1
2011.08.14,2
2011.08.20,1
2011.09.07,1
2011.09.12,3
2011.09.13,2
2011.09.27,2
2011.10.06,1
2011.10.18,1
2011.10.23,1
2011.11.20,1
2011.12.23,1
2011.12.31,1
2012.01.11,1
2012.01.28,1
2012.01.31,1
2012.02.09,1
2012.02.17,2
2012.02.21,1
2012.02.28,1
2012.03.04,1
2012.03.15,1
2012.03.17,1
2012.04.12,2
2012.04.30,2
2012.05.06,1
2012.05.15,1
2012.05.18,1
2012.05.23,1
2012.07.11,2
2012.08.21,1
2012.08.25,1
2012.08.26,1
2012.10.07,1
2012.11.06,1
2012.11.09,1
2012.11.22,1
2012.12.16,1
2012.12.29,1
2012.12.30,1
2013.01.02,1
2013.01.04,1
2013.01.06,1
2013.01.09,1
2013.02.02,1
2013.02.09,1
2013.02.11,2
2013.02.20,1
2013.02.21,1
2013.02.24,1
2013.03.01,1
2013.03.04,1
2013.03.15,1
2013.04.10,2
2013.05.06,1
2013.05.11,2
2013.05.14,1
2013.05.31,5
2013.06.01,1
2013.06.16,1
2013.08.13,1
2013.09.19,1
2013.10.13,1
2013.11.12,1
2013.11.18,1
2013.11.19,1
2013.11.23,1
2013.12.08,3
2014.01.25,1
2014.01.30,1
2014.02.27,1
2014.06.23,1
2014.07.04,1
2014.07.17,1
2014.08.30,1
2014.09.16,1
2014.10.14,1
2014.10.22,1
2014.12.07,1
2015.02.14,2
2015.02.18,1
2015.03.01,1
2015.03.25,1
2015.04.01,2
2015.06.05,2
2015.06.07,1
2015.06.08,1
2015.07.18,3
2015.07.26,1
2015.07.27,1
2015.08.04,2
2015.09.05,1
2015.09.23,3
2015.09.28,2
2015.09.29,1
2015.09.30,4
2015.10.02,1
2015.10.03,13
2015.10.04,6
2015.10.05,2
2015.10.06,1
2015.11.05,1
2015.11.13,1
2015.11.18,1
2015.12.18,1
2015.12.30,2
2016.01.15,1
2016.01.25,2
2016.01.28,1
2016.02.03,2
2016.04.18,1
2016.04.21,1
2016.05.24,1
2016.06.26,1
2016.08.30,1
2016.10.17,1
2016.10.27,1
2016.11.12,1
2016.12.03,1
2016.12.10,2
2017.01.13,2
2017.02.09,1
2017.03.19,1
2017.04.01,2
2017.04.04,2
2017.04.13,1
2017.05.14,1
2017.05.22,3
2017.07.02,1
2017.07.05,1
2017.07.06,2
2017.07.16,1
2017.07.22,1
2017.08.30,1
2017.11.11,1
2017.12.10,1
2017.12.15,1
2018.01.05,1
2018.02.05,1
2018.02.10,1
2018.02.20,1
2018.02.23,1
2018.03.19,1
2018.03.21,2
2018.03.22,1
2018.03.24,1
2018.04.08,2
2018.04.16,1
2018.06.10,1
